,val_loss,val_acc,loss,acc
0,0.6100379066394693,0.7088487175506825,0.6653684164084953,0.6671422792122503
1,0.6098295048970931,0.7088487175506825,0.6361220440862619,0.6687729364018804
2,0.6063687329231048,0.7088487175506825,0.6346002124034285,0.6687729354299334
3,0.6073419615612157,0.7088487175506825,0.6345110246102955,0.6687729354299334
4,0.6051323802044685,0.7088487175506825,0.6335657430312316,0.6687729358308616
5,0.6062556269847134,0.7088487175506825,0.6326318370217068,0.6687729354663815
6,0.60703799448957,0.7088487175506825,0.632193490978265,0.6687729351019014
7,0.6065469101766083,0.7088487175506825,0.6328707046281353,0.6687729374953206
8,0.605095638336169,0.7088487175506825,0.6301563070153782,0.6687729351140507
9,0.6072982842586474,0.7088487175506825,0.6283674747833077,0.6687729331094102
10,0.6043677616130727,0.7088487175506825,0.6291753797204553,0.6687729359888029
11,0.6012558408513963,0.7088487175506825,0.627784999253747,0.6687729351504987
12,0.6014952496275462,0.7088487175506825,0.6252639272409315,0.6687729367663605
13,0.6122030265891586,0.7088487175506825,0.6263092561396005,0.6687729367299124
14,0.5981744039807287,0.7088487175506825,0.6228545374205489,0.6687729360252509
15,0.6071055263819636,0.7088487175506825,0.6230525500522649,0.6687729379934435
16,0.5979880146419968,0.7088487175506825,0.6210817390566109,0.6687729376411127
17,0.596527879290304,0.7088487175506825,0.6221469488379132,0.668772935089752
18,0.6075179045195811,0.7088487175506825,0.6215203222915487,0.66877293494396
19,0.5980253953461869,0.7088487175506825,0.6225474946872098,0.6687729385644623
20,0.5965496834746777,0.7088487175506825,0.6233129330523103,0.6687729352598427
21,0.5941790697066474,0.7088487175506825,0.6226029111641161,0.6687729346159279
22,0.5953801009736664,0.7088487175506825,0.6207453458104093,0.6687729338383703
23,0.5937245464347636,0.7088487175506825,0.6201663126009511,0.6687729354785308
24,0.5966547227098644,0.7088487175506825,0.6208407026842765,0.6687729370700939
25,0.5926754023776976,0.7088487175506825,0.6232195149574093,0.6687729376654113
26,0.5957635714256911,0.7088487175506825,0.6211602991447612,0.6687729360252509
27,0.6008903144315579,0.7088487175506825,0.6192766510001796,0.6687729365598217
28,0.6001405416501351,0.7088487175506825,0.6209717364006027,0.6687729353205895
29,0.5974708925702252,0.7088487175506825,0.6188427150079391,0.6687729351140507
30,0.5966859922649518,0.7088487175506825,0.6201009874289443,0.6687729360252509
31,0.5966025612730849,0.7088487175506825,0.6211916477496509,0.6687729356364722
32,0.5936482330938389,0.7088487175506825,0.6209661456525836,0.6687729345673306
33,0.5916354771345486,0.7088487175506825,0.6200670081525251,0.6687729338383703
34,0.5956127439704427,0.7088487175506825,0.6221465023012002,0.6687729351140507
35,0.5923387719607149,0.7088487175506825,0.620970211610277,0.6687729342028504
36,0.5926225888627014,0.7088487175506825,0.6185158456266048,0.6687729358673096
37,0.5916958612617598,0.7088487175506825,0.6186645283438554,0.6687729353084401
38,0.591940621468819,0.7088487175506825,0.6222933143243662,0.6687729358308616
39,0.5930732414055506,0.7088487175506825,0.6171655968238614,0.6687729351019014
40,0.5932187176850952,0.7088487175506825,0.6193597359143128,0.6687729378355021
41,0.6005854968452998,0.7088487175506825,0.6215556846484329,0.6687729362196403
42,0.5972089497505427,0.7088487175506825,0.6202981436903798,0.6687729358308616
43,0.5935209842095707,0.7088487175506825,0.6233620779202318,0.6687729361588937
44,0.5913528829784648,0.7088487175506825,0.6213350342430973,0.6687729364869257
45,0.5954003681975473,0.7088487175506825,0.6178454629290215,0.6687729354785308
46,0.5927118229423671,0.7088487175506825,0.6203391126137192,0.6687729347495707
47,0.5947256423993751,0.7088487175506825,0.6196733046151451,0.6687729380298915
48,0.5965284192199144,0.7088487175506825,0.6206992801189228,0.6687729361831923
49,0.596403721595922,0.7088487175506825,0.6225363769630389,0.6687729378233528
50,0.5937937850276137,0.7088487175506825,0.6195239596132643,0.6687729358430109
51,0.590529355120364,0.7088487175506825,0.615602222453124,0.66877293457948
52,0.5965171567209554,0.7088487175506825,0.62019745522599,0.6687729365598217
53,0.5960830224910086,0.7088487175506825,0.6185123657772019,0.6687729345673306
54,0.6026851248162685,0.7088487175506825,0.6207635310708967,0.6687729342028504
55,0.5938200594752772,0.7088487175506825,0.6185079790041295,0.6687729354663815
56,0.6042538846423805,0.7088487175506825,0.6226700767905091,0.6687729373009312
57,0.599808104910474,0.7088487175506825,0.6195701160602943,0.6687729358308616
58,0.597965243229063,0.7088487175506825,0.6173328371909118,0.6687729352962908
59,0.5928347396294805,0.7088487175506825,0.617366111331991,0.6687729339963118
60,0.5909938699398349,0.7088487175506825,0.6215814838980929,0.6687729352962908
61,0.5975509093388504,0.7088487175506825,0.6207032901410711,0.6687729365962698
62,0.5927342258386675,0.7088487175506825,0.6186698838321228,0.6687729342149998
63,0.5922063906968604,0.7088487175506825,0.6208476046129873,0.6687729360252509
64,0.5970792845246,0.7088487175506825,0.6160562506778552,0.6687729360131016
65,0.5929022727979012,0.7088487175506825,0.6187708936707613,0.66877293494396
66,0.5961875607012341,0.7088487175506825,0.615730168938005,0.6687729345673306
67,0.5963873902918837,0.7088487175506825,0.6191668886215989,0.6687729336561303
68,0.6022451811183871,0.7088487175506825,0.6186778913626028,0.6687729356364722
69,0.59160455590651,0.7088487175506825,0.6219834523982434,0.6687729329393195
70,0.5936612363490006,0.7088487175506825,0.6166899201459803,0.668772933826221
71,0.5978622801750757,0.7088487175506825,0.6192162833770731,0.6687729365962698
72,0.5940382000835139,0.7088487175506825,0.6174442286011252,0.6687729340206104
73,0.6004637070319179,0.7088487175506825,0.6155559908867465,0.6687729361831923
74,0.5908756232567904,0.7088487175506825,0.6195548538451189,0.6687729365719711
75,0.5960200416202436,0.7088487175506825,0.6217483151969839,0.6687729349196613
76,0.5985405327137259,0.7088487175506825,0.6179423369877298,0.6687729380420409
77,0.5957608017946401,0.7088487175506825,0.6201967754827632,0.6687729364018804
78,0.5983666192623233,0.7088487175506825,0.6189753418910566,0.6687729371186912
79,0.5903909747993005,0.7088487175506825,0.6195751796486034,0.668772933643981
